feature_name,feature_source,importance
ConvNeXt_feature_706,ConvNeXt,0.007881272
ConvNeXt_feature_278,ConvNeXt,0.007877896
ConvNeXt_feature_615,ConvNeXt,0.007872261
ConvNeXt_feature_621,ConvNeXt,0.00787221
ConvNeXt_feature_700,ConvNeXt,0.007859396
ConvNeXt_feature_822,ConvNeXt,0.007825939
ConvNeXt_feature_726,ConvNeXt,0.0078003164
ConvNeXt_feature_867,ConvNeXt,0.007798634
ConvNeXt_feature_841,ConvNeXt,0.007790711
ConvNeXt_feature_791,ConvNeXt,0.007782908
ConvNeXt_feature_250,ConvNeXt,0.0077662035
ConvNeXt_feature_26,ConvNeXt,0.0077575655
VisionMamba_feature_521,Vision_Mamba,0.0077572856
ConvNeXt_feature_1002,ConvNeXt,0.0077375593
ConvNeXt_feature_920,ConvNeXt,0.007716179
ConvNeXt_feature_902,ConvNeXt,0.007706461
ConvNeXt_feature_972,ConvNeXt,0.007688051
ConvNeXt_feature_259,ConvNeXt,0.0076767984
ConvNeXt_feature_944,ConvNeXt,0.0076702246
ConvNeXt_feature_955,ConvNeXt,0.0076343464
ConvNeXt_feature_897,ConvNeXt,0.007630497
ConvNeXt_feature_183,ConvNeXt,0.0076276446
ConvNeXt_feature_554,ConvNeXt,0.0076216683
ConvNeXt_feature_247,ConvNeXt,0.0076092063
ConvNeXt_feature_686,ConvNeXt,0.0075646583
ConvNeXt_feature_924,ConvNeXt,0.0075623947
ConvNeXt_feature_607,ConvNeXt,0.0075422633
ConvNeXt_feature_614,ConvNeXt,0.0075258086
ConvNeXt_feature_553,ConvNeXt,0.007493532
ConvNeXt_feature_951,ConvNeXt,0.007486549
ConvNeXt_feature_161,ConvNeXt,0.00746537
ConvNeXt_feature_66,ConvNeXt,0.0074647097
ConvNeXt_feature_303,ConvNeXt,0.0074611683
ConvNeXt_feature_859,ConvNeXt,0.007439069
ConvNeXt_feature_150,ConvNeXt,0.0074229715
ConvNeXt_feature_626,ConvNeXt,0.0074188225
ConvNeXt_feature_804,ConvNeXt,0.00741806
ConvNeXt_feature_158,ConvNeXt,0.007409341
ConvNeXt_feature_356,ConvNeXt,0.0073768655
ConvNeXt_feature_1011,ConvNeXt,0.007358453
ConvNeXt_feature_106,ConvNeXt,0.0073549096
ConvNeXt_feature_526,ConvNeXt,0.0073505584
ConvNeXt_feature_81,ConvNeXt,0.007342068
ConvNeXt_feature_142,ConvNeXt,0.007334482
ConvNeXt_feature_371,ConvNeXt,0.007314884
ConvNeXt_feature_242,ConvNeXt,0.0073049236
ConvNeXt_feature_18,ConvNeXt,0.0073011583
ConvNeXt_feature_919,ConvNeXt,0.007300416
ConvNeXt_feature_327,ConvNeXt,0.0072499174
ConvNeXt_feature_83,ConvNeXt,0.00718106
ConvNeXt_feature_692,ConvNeXt,0.0071728188
ConvNeXt_feature_729,ConvNeXt,0.007166088
ConvNeXt_feature_596,ConvNeXt,0.0071272566
ConvNeXt_feature_294,ConvNeXt,0.007123514
ConvNeXt_feature_938,ConvNeXt,0.0071147736
ConvNeXt_feature_497,ConvNeXt,0.007110774
ConvNeXt_feature_423,ConvNeXt,0.0071100635
ConvNeXt_feature_750,ConvNeXt,0.0070729195
ConvNeXt_feature_281,ConvNeXt,0.0070404112
ConvNeXt_feature_210,ConvNeXt,0.007024852
ConvNeXt_feature_33,ConvNeXt,0.007013336
ConvNeXt_feature_381,ConvNeXt,0.0070034224
ConvNeXt_feature_509,ConvNeXt,0.0069759395
ConvNeXt_feature_956,ConvNeXt,0.00697201
ConvNeXt_feature_463,ConvNeXt,0.006958311
ConvNeXt_feature_205,ConvNeXt,0.006951006
ConvNeXt_feature_618,ConvNeXt,0.0069229226
ConvNeXt_feature_572,ConvNeXt,0.006888751
ConvNeXt_feature_825,ConvNeXt,0.0068711154
ConvNeXt_feature_190,ConvNeXt,0.00686741
ConvNeXt_feature_212,ConvNeXt,0.006862059
ConvNeXt_feature_566,ConvNeXt,0.006834692
ConvNeXt_feature_481,ConvNeXt,0.006832266
ConvNeXt_feature_206,ConvNeXt,0.006831629
ConvNeXt_feature_677,ConvNeXt,0.006778769
ConvNeXt_feature_175,ConvNeXt,0.0067710304
ConvNeXt_feature_438,ConvNeXt,0.0067430786
ConvNeXt_feature_216,ConvNeXt,0.0067423577
ConvNeXt_feature_284,ConvNeXt,0.006731021
ConvNeXt_feature_608,ConvNeXt,0.0067306864
ConvNeXt_feature_914,ConvNeXt,0.006723389
ConvNeXt_feature_31,ConvNeXt,0.006719972
ConvNeXt_feature_360,ConvNeXt,0.006704951
ConvNeXt_feature_461,ConvNeXt,0.00670229
ConvNeXt_feature_983,ConvNeXt,0.006691968
ConvNeXt_feature_452,ConvNeXt,0.006691306
ConvNeXt_feature_264,ConvNeXt,0.0066889436
ConvNeXt_feature_369,ConvNeXt,0.0066672433
VisionMamba_feature_198,Vision_Mamba,0.006628633
ConvNeXt_feature_8,ConvNeXt,0.006622865
ConvNeXt_feature_1,ConvNeXt,0.0066179195
VisionMamba_feature_355,Vision_Mamba,0.006616993
ConvNeXt_feature_774,ConvNeXt,0.006602431
ConvNeXt_feature_640,ConvNeXt,0.006601454
