feature_name,feature_source,importance
ConvNeXt_feature_512,ConvNeXt,0.012080499
ConvNeXt_feature_930,ConvNeXt,0.012062864
ConvNeXt_feature_8,ConvNeXt,0.012006297
ConvNeXt_feature_620,ConvNeXt,0.0120039815
ConvNeXt_feature_102,ConvNeXt,0.012000346
ConvNeXt_feature_624,ConvNeXt,0.011873659
ConvNeXt_feature_401,ConvNeXt,0.011842529
ConvNeXt_feature_722,ConvNeXt,0.011776405
ConvNeXt_feature_457,ConvNeXt,0.011754471
ConvNeXt_feature_67,ConvNeXt,0.01173055
ConvNeXt_feature_6,ConvNeXt,0.011705837
ConvNeXt_feature_158,ConvNeXt,0.011667656
ConvNeXt_feature_711,ConvNeXt,0.011612404
ConvNeXt_feature_71,ConvNeXt,0.011595861
ConvNeXt_feature_728,ConvNeXt,0.011570641
ConvNeXt_feature_173,ConvNeXt,0.011570404
ConvNeXt_feature_716,ConvNeXt,0.011450547
ConvNeXt_feature_640,ConvNeXt,0.011432058
ConvNeXt_feature_248,ConvNeXt,0.011431843
ConvNeXt_feature_310,ConvNeXt,0.011392951
ConvNeXt_feature_337,ConvNeXt,0.011260367
ConvNeXt_feature_958,ConvNeXt,0.011225142
ConvNeXt_feature_559,ConvNeXt,0.011209164
ConvNeXt_feature_444,ConvNeXt,0.01119817
ConvNeXt_feature_921,ConvNeXt,0.011117868
ConvNeXt_feature_901,ConvNeXt,0.011088763
ConvNeXt_feature_492,ConvNeXt,0.011043743
ConvNeXt_feature_515,ConvNeXt,0.01104183
ConvNeXt_feature_5,ConvNeXt,0.011031373
ConvNeXt_feature_632,ConvNeXt,0.011017447
ConvNeXt_feature_749,ConvNeXt,0.010938996
ConvNeXt_feature_897,ConvNeXt,0.010931113
ConvNeXt_feature_49,ConvNeXt,0.010929204
ConvNeXt_feature_600,ConvNeXt,0.010914756
ConvNeXt_feature_328,ConvNeXt,0.010891051
ConvNeXt_feature_664,ConvNeXt,0.010878893
ConvNeXt_feature_758,ConvNeXt,0.01085604
ConvNeXt_feature_80,ConvNeXt,0.01083052
ConvNeXt_feature_86,ConvNeXt,0.010819226
ConvNeXt_feature_932,ConvNeXt,0.010764801
ConvNeXt_feature_766,ConvNeXt,0.010744128
ConvNeXt_feature_52,ConvNeXt,0.010736751
ConvNeXt_feature_816,ConvNeXt,0.010697744
ConvNeXt_feature_321,ConvNeXt,0.010692444
ConvNeXt_feature_751,ConvNeXt,0.010607082
ConvNeXt_feature_88,ConvNeXt,0.010601411
ConvNeXt_feature_702,ConvNeXt,0.010574007
ConvNeXt_feature_1017,ConvNeXt,0.010543209
ConvNeXt_feature_564,ConvNeXt,0.010503354
ConvNeXt_feature_883,ConvNeXt,0.010484772
ConvNeXt_feature_770,ConvNeXt,0.010479209
ConvNeXt_feature_673,ConvNeXt,0.010472529
ConvNeXt_feature_832,ConvNeXt,0.010419333
ConvNeXt_feature_389,ConvNeXt,0.010417475
ConvNeXt_feature_874,ConvNeXt,0.010396963
