feature_name,feature_source,importance
ConvNeXt_feature_80,ConvNeXt,0.0100311395
ConvNeXt_feature_649,ConvNeXt,0.009942783
ConvNeXt_feature_123,ConvNeXt,0.009907115
ConvNeXt_feature_380,ConvNeXt,0.009896201
ConvNeXt_feature_359,ConvNeXt,0.009879084
ConvNeXt_feature_142,ConvNeXt,0.009863723
ConvNeXt_feature_471,ConvNeXt,0.009857308
ConvNeXt_feature_560,ConvNeXt,0.009854968
ConvNeXt_feature_930,ConvNeXt,0.00982834
ConvNeXt_feature_74,ConvNeXt,0.009793125
ConvNeXt_feature_821,ConvNeXt,0.009724035
ConvNeXt_feature_39,ConvNeXt,0.009721756
ConvNeXt_feature_119,ConvNeXt,0.009503598
ConvNeXt_feature_830,ConvNeXt,0.009494297
ConvNeXt_feature_912,ConvNeXt,0.009478343
ConvNeXt_feature_890,ConvNeXt,0.009442556
ConvNeXt_feature_971,ConvNeXt,0.0094155995
ConvNeXt_feature_110,ConvNeXt,0.009374603
ConvNeXt_feature_82,ConvNeXt,0.009340696
ConvNeXt_feature_59,ConvNeXt,0.009307623
ConvNeXt_feature_533,ConvNeXt,0.009295834
ConvNeXt_feature_465,ConvNeXt,0.009275494
ConvNeXt_feature_437,ConvNeXt,0.009228774
ConvNeXt_feature_848,ConvNeXt,0.009192401
ConvNeXt_feature_195,ConvNeXt,0.009102975
ConvNeXt_feature_570,ConvNeXt,0.009081045
ConvNeXt_feature_596,ConvNeXt,0.009075194
ConvNeXt_feature_114,ConvNeXt,0.009059121
ConvNeXt_feature_77,ConvNeXt,0.009040218
ConvNeXt_feature_319,ConvNeXt,0.008961181
ConvNeXt_feature_875,ConvNeXt,0.008958431
ConvNeXt_feature_964,ConvNeXt,0.008952258
ConvNeXt_feature_428,ConvNeXt,0.0089467615
ConvNeXt_feature_305,ConvNeXt,0.008898147
ConvNeXt_feature_956,ConvNeXt,0.008885527
ConvNeXt_feature_327,ConvNeXt,0.008883304
ConvNeXt_feature_253,ConvNeXt,0.008839151
ConvNeXt_feature_225,ConvNeXt,0.008782365
ConvNeXt_feature_14,ConvNeXt,0.008749921
ConvNeXt_feature_2,ConvNeXt,0.008695256
ConvNeXt_feature_262,ConvNeXt,0.008673588
ConvNeXt_feature_501,ConvNeXt,0.008631209
ConvNeXt_feature_924,ConvNeXt,0.008576253
ConvNeXt_feature_636,ConvNeXt,0.008550421
